object_id,x,y,object_type,Celltype,TCM contributions,Cell centres
610,643.466646796,802.7673796082,point,B,,True
611,641.0138073311,820.5623619649,point,A,,True
612,758.3247279452,813.0900502955,point,A,,True
613,721.7045125546,751.4791747289,point,B,,True
614,744.7877787748,807.9640353983,point,A,,True
615,678.7830154653,865.3873333212,point,A,,True
616,656.7257686339,775.4150554215,point,A,,True
617,700.2649157315,758.2306389601,point,B,,True
618,635.4245988508,780.6034846725,point,B,,True
619,660.7587160607,821.8023617864,point,B,,True
620,744.5527449096,831.4304617616,point,A,,True
621,769.4846802673,804.3066928417,point,B,,True
622,689.9523163559,737.9890337256,point,B,,True
623,679.8033992529,845.7915327915,point,A,,True
624,694.9369623943,850.9200982534,point,B,,True
625,746.3582161158,761.1794806218,point,A,,True
626,693.9735177779,738.4952793176,point,B,,True
627,751.3300794598,846.1322791342,point,B,,True
628,706.148785316,842.8283905898,point,A,,True
629,657.8704376899,784.728948622,point,A,,True
630,646.0499505294,790.2803215202,point,A,,True
631,669.5341962872,831.5064497069,point,A,,True
632,676.3700722399,747.7548340168,point,B,,True
633,738.651296238,857.0293329824,point,A,,True
634,650.7483788967,838.2137569522,point,B,,True
635,639.7064948808,804.3791815417,point,A,,True
636,684.1261432765,863.5447590452,point,A,,True
637,648.0822291895,817.7022380825,point,A,,True
638,731.4847558643,767.5758944285,point,A,,True
639,648.8311646495,787.5456486454,point,A,,True
640,667.7210628022,836.7040451232,point,A,,True
641,648.589107266,780.1784265993,point,A,,True
642,724.1103998898,766.2490439999,point,B,,True
643,662.8938463467,778.3374872262,point,A,,True
644,711.9717637557,749.3844936995,point,A,,True
645,753.2341328383,810.7048700475,point,B,,True
646,672.0808932389,743.473149228,point,A,,True
647,733.0229585653,828.5773920786,point,A,,True
648,685.5430798676,858.8769503729,point,B,,True
649,730.927835316,859.6671933921,point,A,,True
650,748.6569815809,814.8427461867,point,B,,True
651,710.189891333,752.7914830969,point,B,,True
652,743.7052395279,779.7680092072,point,A,,True
653,692.9870739301,745.8749908191,point,B,,True
654,737.064986893,826.3392337299,point,B,,True
655,688.0330753367,867.0138345771,point,A,,True
656,684.288723363,841.8349719774,point,A,,True
657,665.9546199377,842.5827471039,point,B,,True
658,736.7770390386,781.2639247895,point,B,,True
659,702.3279267187,857.0402801611,point,A,,True
660,653.1914681786,805.3489590005,point,A,,True
661,679.413635702,761.782662762,point,B,,True
662,631.1902532333,788.4806239745,point,A,,True
663,656.5910945583,783.7959482216,point,A,,True
664,660.8383040891,772.1881663008,point,B,,True
665,663.8882067067,766.8221749729,point,A,,True
666,689.2418381194,738.9322296735,point,A,,True
667,695.932119696,733.3532153728,point,A,,True
668,726.8708006749,861.0874153624,point,B,,True
669,760.63370261,784.546547478,point,B,,True
670,651.1465781672,833.9440216537,point,B,,True
671,685.9999410599,854.4959646561,point,B,,True
672,646.8842790455,798.051960208,point,A,,True
673,704.0389273558,861.6136243198,point,A,,True
674,708.674301198,863.1475765802,point,B,,True
675,674.2028470766,833.8756863201,point,A,,True
676,698.9390245787,753.9821239578,point,A,,True
677,730.1279290418,749.7347622241,point,A,,True
678,646.7230405238,783.3843543624,point,A,,True
679,660.9817349746,815.6029590845,point,B,,True
680,749.4429094383,773.8729351706,point,A,,True
681,751.7140543115,781.1420247333,point,A,,True
682,743.7709381053,764.0971664877,point,B,,True
683,693.5613673302,740.0843914465,point,B,,True
684,737.4121084861,778.1348392582,point,B,,True
685,695.6943129562,735.0548689789,point,B,,True
686,710.5892657283,759.4248402416,point,A,,True
687,640.0311759976,813.9074443842,point,A,,True
688,669.9571940259,737.0014904746,point,B,,True
689,749.4676892294,807.2671954851,point,A,,True
690,642.9844820958,829.049799662,point,A,,True
691,706.688682542,741.378353214,point,A,,True
692,655.4033653742,817.4241674373,point,A,,True
693,672.7774070761,749.8843851122,point,A,,True
694,737.3298020834,784.8983899804,point,A,,True
695,652.0689128662,783.6507009819,point,B,,True
696,694.0161120391,759.2995874432,point,A,,True
697,673.2075160994,766.5833997073,point,B,,True
698,705.2911683723,864.7565416225,point,A,,True
699,644.7761866427,789.9530921479,point,B,,True
700,678.4915637072,765.0709838111,point,A,,True
701,695.9951003642,850.8481709938,point,B,,True
702,711.1911185628,760.2265768582,point,A,,True
703,706.9210299089,748.5320094914,point,A,,True
704,661.1763385511,765.4305383154,point,B,,True
705,683.7053686741,740.3456412906,point,A,,True
706,706.6229489836,750.7448508921,point,A,,True
707,747.4828636109,752.4672896805,point,B,,True
708,675.9377223485,853.1964223205,point,A,,True
709,643.9059448188,795.8704708585,point,B,,True
710,749.2600115897,814.6130133411,point,A,,True
711,651.5998086508,780.2551767505,point,B,,True
712,715.0152047505,859.028842473,point,A,,True
713,734.8215867059,860.1684837367,point,B,,True
714,716.3478733734,743.5076725771,point,B,,True
715,678.7629285857,836.7786566106,point,B,,True
716,698.4147366808,852.0552634921,point,A,,True
717,739.8126211336,756.1631767514,point,A,,True
718,715.9917577506,839.0754386934,point,B,,True
719,734.2897389839,835.5676471379,point,B,,True
720,665.6170069669,756.2479201041,point,B,,True
721,711.5341923975,732.9397224036,point,A,,True
722,663.2991962528,829.8641186733,point,A,,True
723,740.7485680086,759.3089524616,point,A,,True
724,704.3521416069,854.6388705514,point,A,,True
725,718.695040607,752.4818579023,point,A,,True
726,662.9018707346,834.8496060358,point,B,,True
727,719.6269365317,862.1246735816,point,B,,True
728,737.7984667336,833.6955105305,point,B,,True
729,648.5397098396,788.1258078441,point,B,,True
730,753.1725354582,844.8233491022,point,B,,True
731,699.7586204418,841.8980483488,point,B,,True
732,749.3454878475,791.9165458908,point,A,,True
733,644.2705164426,808.7501897111,point,A,,True
734,746.4803186868,754.2884478598,point,A,,True
735,683.3757974851,848.7232871265,point,A,,True
736,667.4018027646,756.3000194783,point,B,,True
737,720.2101942099,836.539300106,point,B,,True
738,711.1345670205,850.4962331041,point,B,,True
739,690.5793137081,844.3235565263,point,A,,True
740,723.5503351457,853.612663545,point,B,,True
741,705.3990603756,865.2583114855,point,B,,True
742,718.9327998943,854.468959742,point,B,,True
743,749.8031342659,805.8642625949,point,B,,True
744,725.0008465796,842.0281558694,point,B,,True
745,761.7727843368,768.474942266,point,A,,True
746,747.5886192502,827.7783924841,point,B,,True
747,733.2924444094,847.4199411615,point,A,,True
748,664.4957657224,775.1345634516,point,A,,True
749,683.7763343299,863.7689518347,point,B,,True
750,690.4683599886,411.6040280407,point,A,,True
751,668.8138267674,438.2030849639,point,A,,True
752,621.0877489982,451.7922777423,point,A,,True
753,682.6606917635,437.4153053274,point,A,,True
754,606.4740736891,426.7451672675,point,B,,True
755,708.5656973119,428.298350628,point,B,,True
756,711.1818534918,377.1908182636,point,B,,True
757,599.7141635015,373.2745140119,point,B,,True
758,629.0600351179,358.1141745697,point,B,,True
759,711.8363930675,431.0989167081,point,A,,True
760,596.2797083077,436.8674564537,point,A,,True
761,623.2671115145,357.789557133,point,B,,True
762,628.38795515,435.9827572078,point,B,,True
763,694.8560419132,349.6003894528,point,B,,True
764,709.9627440128,421.1483166795,point,A,,True
765,673.2716301478,359.6051339465,point,B,,True
766,709.1056854157,419.0196320489,point,B,,True
767,710.4297797203,431.8189555087,point,A,,True
768,693.0853926356,353.3104202341,point,A,,True
769,699.8370993881,410.1061520558,point,A,,True
770,687.8783914423,415.1542010023,point,B,,True
771,596.46766167,416.927662022,point,B,,True
772,677.1441365339,365.1123198669,point,B,,True
773,612.7125168512,422.3388904055,point,A,,True
774,707.4785375495,433.3875758407,point,B,,True
775,701.4593991181,366.7335193314,point,A,,True
776,647.1769881206,445.8261533383,point,A,,True
777,601.2311561589,371.6835891943,point,A,,True
778,652.5179292873,454.5494083485,point,A,,True
779,581.9632190379,394.2330443416,point,B,,True
780,610.3598980611,361.9695272478,point,B,,True
781,668.0345311193,447.6958854246,point,B,,True
782,639.607949291,339.8704830665,point,A,,True
783,667.1604350958,456.2343567215,point,B,,True
784,580.6546799529,393.8520960768,point,A,,True
785,657.2356161534,356.9645685574,point,B,,True
786,662.0806109563,344.8471535772,point,A,,True
787,598.0056922817,369.8164693849,point,B,,True
788,594.3024814769,439.8057552268,point,B,,True
789,638.6205511878,358.4341298085,point,A,,True
790,645.5609647899,357.2476492252,point,B,,True
791,699.2615972524,416.3237947584,point,B,,True
792,634.5251044091,348.8023010093,point,A,,True
793,689.3988302499,368.4648994275,point,B,,True
794,645.1734413177,441.3102605359,point,B,,True
795,698.6554197741,403.5179642174,point,A,,True
796,648.2256436256,338.0710574142,point,A,,True
797,621.2730611656,431.7817901119,point,B,,True
798,611.407052966,431.2527728213,point,A,,True
799,604.0908683093,387.253893551,point,B,,True
800,601.9515717719,381.6374153632,point,A,,True
801,586.2791183547,428.5377412982,point,B,,True
802,597.0511458934,365.8066152152,point,A,,True
803,688.6357785667,423.3401766027,point,A,,True
804,637.580692764,345.7085121951,point,B,,True
805,711.0664802888,418.426934479,point,B,,True
806,671.5707291031,453.1785468293,point,A,,True
807,636.908546242,455.4787115956,point,A,,True
808,603.8563558425,420.5303394703,point,A,,True
809,693.9331216159,379.7863243203,point,B,,True
810,592.8017942309,384.410295736,point,B,,True
811,719.5845668128,394.9752703632,point,B,,True
812,685.499763996,345.0691387805,point,B,,True
813,636.6141447785,341.8939719494,point,B,,True
814,628.2353610836,443.8183908547,point,A,,True
815,719.656540823,402.6590785387,point,B,,True
816,643.1785065078,347.1370972276,point,B,,True
817,593.0717814257,394.2542814432,point,A,,True
818,591.1723041409,365.0930643888,point,B,,True
819,652.6711831407,459.4136618581,point,B,,True
820,664.8954489415,449.5481284431,point,B,,True
821,690.0182615315,351.7153277735,point,A,,True
822,713.998142509,407.3567885576,point,B,,True
823,606.7400909991,385.5867252282,point,B,,True
824,619.6521589213,345.744536002,point,B,,True
825,646.7477516926,336.8110563223,point,A,,True
826,693.8704574887,430.5352421202,point,A,,True
827,697.3983331852,388.3350395649,point,B,,True
828,643.1153082328,450.4449069546,point,A,,True
829,611.3010033552,374.8651087771,point,A,,True
830,615.6467253019,448.1465929275,point,A,,True
831,700.9178688273,445.1232262902,point,B,,True
832,713.8192316383,415.2944837527,point,A,,True
833,700.3489975309,385.3307553431,point,A,,True
834,710.0146246556,409.2555485394,point,B,,True
835,667.876199529,360.3131035776,point,A,,True
836,593.7452704562,366.304118567,point,B,,True
837,642.3946327592,351.2309350981,point,B,,True
838,625.2320953627,353.9710200386,point,A,,True
839,599.6475862115,407.5719729156,point,A,,True
840,597.6185193287,433.8860548794,point,B,,True
841,602.4261256574,350.0791072139,point,A,,True
842,600.3473822992,439.4653636348,point,B,,True
843,706.281451015,361.5622051239,point,A,,True
844,633.995197849,359.1262449135,point,B,,True
845,637.1814179447,354.6159983738,point,A,,True
846,703.5521234005,408.6786928914,point,B,,True
847,710.8732015348,415.1755887041,point,A,,True
848,644.4955032974,440.708027739,point,A,,True
849,600.1592397896,392.0179400097,point,A,,True
850,620.8697530443,459.3251044488,point,A,,True
851,658.4063912301,355.3087931784,point,A,,True
852,718.6073636557,396.4110570653,point,A,,True
853,657.8283744112,443.3611022534,point,A,,True
854,676.8310054046,361.1616065616,point,A,,True
855,696.6550011598,416.930396645,point,A,,True
856,633.7123894878,445.8850389118,point,B,,True
857,599.4772438672,423.0474577354,point,A,,True
858,647.8625944291,443.6012476843,point,A,,True
859,651.118633529,441.5846047176,point,B,,True
860,699.942456836,408.9687517212,point,B,,True
861,598.8398343946,379.3733376387,point,A,,True
862,636.9119286222,444.2986046538,point,A,,True
863,711.3618020829,397.5397938358,point,B,,True
864,629.006454493,461.8281272543,point,A,,True
865,655.2229771943,340.4733345417,point,B,,True
866,663.149420943,449.9509099621,point,A,,True
867,639.7110119915,349.0524919578,point,B,,True
868,717.8485330599,386.805976603,point,B,,True
869,615.2175085892,442.0029230918,point,A,,True
870,674.5473941871,339.8327428496,point,B,,True
871,694.5755612337,441.1924798232,point,A,,True
872,662.7557247383,337.6396452264,point,A,,True
873,617.2693288592,460.8654614652,point,A,,True
874,694.8829428545,376.7439717671,point,A,,True
875,656.6172275446,360.5433562556,point,A,,True
876,695.7750468615,387.4142515789,point,A,,True
877,714.3920065868,380.9478316085,point,B,,True
878,661.6090299068,341.9609908705,point,A,,True
879,707.2496902777,406.1229242034,point,B,,True
880,592.3656219582,365.4755123324,point,A,,True
881,601.1472859574,433.2996269422,point,B,,True
882,627.844322852,456.1982448174,point,A,,True
883,629.5530706025,443.1058111497,point,B,,True
884,688.9938335646,378.064994717,point,A,,True
885,707.5024577929,436.2026648476,point,B,,True
886,706.9002924729,376.2430003497,point,B,,True
887,650.6521900684,351.4280983018,point,B,,True
888,598.7626437997,404.7054669693,point,B,,True
889,696.6624780711,412.4739319842,point,A,,True
890,701.3098569449,359.9768975086,point,B,,True
891,666.2206752304,466.9903875523,point,A,,True
892,692.3977111712,426.4025108629,point,A,,True
893,620.4018708194,343.4386509396,point,A,,True
894,656.9521014649,351.7386132701,point,B,,True
895,611.1076253726,416.6322164082,point,A,,True
896,715.2224970932,413.9608944501,point,B,,True
897,690.1803689232,423.0132435088,point,B,,True
898,694.5999478904,445.7240090336,point,A,,True
899,693.617371202,360.073875507,point,A,,True
900,463.7012239948,288.4176456585,point,A,,True
901,523.8751405145,285.0816140894,point,A,,True
902,478.2538160365,204.9093362701,point,A,,True
903,547.9623007211,241.6736098413,point,B,,True
904,550.0262768572,296.6293686261,point,B,,True
905,456.3224803483,202.5740305151,point,A,,True
906,472.1765545694,280.8750873877,point,A,,True
907,542.2661681976,294.1029921385,point,A,,True
908,514.046158474,289.398445464,point,A,,True
909,549.4734480707,247.902802271,point,B,,True
910,529.499408936,307.4900548072,point,B,,True
911,523.1367455793,213.7633971809,point,A,,True
912,458.127643699,254.3073984794,point,B,,True
913,441.6396149244,277.085291049,point,A,,True
914,436.1388925272,237.7006736362,point,B,,True
915,443.0122112204,223.9440020254,point,A,,True
916,459.1374129765,258.9751595998,point,B,,True
917,460.297806113,256.4210706515,point,A,,True
918,446.7379501367,287.7115172171,point,B,,True
919,476.0981412966,290.1081492007,point,B,,True
920,451.9078878313,232.4096904584,point,B,,True
921,547.9445136993,290.2787797195,point,A,,True
922,545.7435126066,293.7699401134,point,B,,True
923,464.4379091412,305.2413107174,point,B,,True
924,547.0680919804,201.9603842129,point,A,,True
925,479.8854300812,195.9151122532,point,A,,True
926,447.5476260693,226.8348363863,point,A,,True
927,521.1211775568,204.4518867565,point,B,,True
928,439.4995078746,246.5605430148,point,B,,True
929,460.1674685164,260.2296375733,point,A,,True
930,456.4189701818,236.4164986858,point,A,,True
931,545.3152919012,238.4070266642,point,B,,True
932,520.017149026,306.5124335322,point,B,,True
933,532.6542337843,295.0184240969,point,A,,True
934,456.1270103663,265.319688319,point,A,,True
935,477.8020292915,290.0462453156,point,A,,True
936,548.2160418173,281.7669610817,point,B,,True
937,453.9212476291,279.5644654062,point,B,,True
938,519.4901634225,309.064785154,point,A,,True
939,512.6445272409,201.1182241595,point,B,,True
940,548.2658032807,229.2680667988,point,A,,True
941,548.4848127651,226.8831818834,point,A,,True
942,444.9480141971,212.5777804255,point,A,,True
943,496.2935388024,306.9679969313,point,A,,True
